,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
243,MIROC6,ssp585,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
244,MIROC6,ssp585,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
245,MIROC6,ssp585,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
246,MIROC6,ssp585,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
247,MIROC6,ssp585,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
248,MIROC6,ssp585,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
249,MIROC6,ssp585,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
250,MIROC6,ssp585,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
251,MIROC6,ssp585,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
252,MIROC6,ssp585,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
253,MIROC6,ssp585,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
254,MIROC6,ssp585,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
255,MIROC6,ssp585,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
256,MIROC6,ssp585,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
257,MIROC6,ssp585,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
258,MIROC6,ssp585,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
259,MIROC6,ssp585,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
260,MIROC6,ssp585,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
261,MIROC6,ssp585,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
262,MIROC6,ssp585,r41i1p1f1,historical,r41i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
263,MIROC6,ssp585,r42i1p1f1,historical,r42i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
264,MIROC6,ssp585,r43i1p1f1,historical,r43i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
265,MIROC6,ssp585,r44i1p1f1,historical,r44i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
266,MIROC6,ssp585,r45i1p1f1,historical,r45i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
267,MIROC6,ssp585,r46i1p1f1,historical,r46i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
268,MIROC6,ssp585,r47i1p1f1,historical,r47i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
269,MIROC6,ssp585,r48i1p1f1,historical,r48i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
270,MIROC6,ssp585,r49i1p1f1,historical,r49i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
271,MIROC6,ssp585,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
272,MIROC6,ssp585,r50i1p1f1,historical,r50i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
273,MIROC6,ssp585,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
274,MIROC6,ssp585,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
275,MIROC6,ssp585,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
276,MIROC6,ssp585,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
277,MIROC6,ssp585,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
